user_churned,average_events_weekend,average_events_weekday,num_songs_played_7d,num_ads_7d,num_error_7d,num_songs_played_30d,num_songs_played_90d,num_sessions,avg_time_per_session,avg_events_per_session,avg_gap_between_session,num_events,num_songs,num_artists,num_thumbs_down,num_thumbs_up,num_add_to_playlist,num_ads,num_add_friend,num_downgrade,num_upgrade,num_error,percentage_ad,days_since_active,repeats_ratio
0,89.19047619047619,78.3125,6644,65,11,6644,6644,90,18320.745556555557,90.42222222222222,3.5505617977528083,8138,6644,3067,67,455,208,65,114,1,1,11,0.007987220447284345,360,0.2536122817579771
0,97.03125,76.82692307692308,8983,38,10,8983,8983,128,17465.017158125,86.6796875,2.3385826771653537,11095,8983,3797,103,799,270,38,172,1,1,10,0.0034249662009914377,365,0.27451853501057555
0,50.0,79.35714285714286,1977,1,2,1977,1977,30,16382.341818666668,80.73333333333333,11.517241379310345,2422,1977,1335,32,185,42,1,51,1,0,2,0.0004128819157720892,361,0.11886697015680325
0,42.6,67.14,2911,12,3,2911,2911,47,15399.78194,75.95744680851064,7.086956521739131,3570,2911,1764,32,274,98,12,53,1,1,3,0.0033613445378151267,362,0.14805908622466502
0,59.5,72.96296296296295,1775,25,0,1775,1775,29,15094.152907931035,76.13793103448276,12.107142857142858,2208,1775,1184,19,145,52,25,33,1,1,0,0.011322463768115942,358,0.11042253521126766
0,79.33333333333333,57.38235294117647,1956,7,3,1956,1956,41,11880.37195317073,59.19512195121951,2.75,2427,1956,1321,26,164,65,7,43,1,1,3,0.00288421920065925,138,0.11707566462167684
0,49.8,66.75,3858,10,1,3858,3858,73,13131.304234246574,65.0958904109589,4.472222222222221,4752,3858,2153,41,336,130,10,62,1,1,1,0.0021043771043771048,367,0.1695178849144634
0,65.0,78.57352941176471,4987,30,6,4987,4987,74,16734.810460675682,82.74324324324324,4.465753424657534,6123,4987,2567,59,361,178,30,86,1,1,6,0.004899559039686428,364,0.20653699619009425
0,93.11111111111113,79.41666666666667,2996,3,3,2996,2996,46,16347.909563913045,80.3695652173913,7.088888888888889,3697,2996,1812,27,290,99,3,43,1,1,3,0.0008114687584527996,362,0.15453938584779706
0,56.33333333333334,86.72222222222223,1390,25,1,1390,1390,18,18934.43174000001,96.11111111111113,20.058823529411768,1730,1390,1021,12,117,34,25,28,1,1,1,0.01445086705202312,371,0.08273381294964033
0,63.66666666666666,59.72727272727273,1325,17,3,1325,1325,25,13264.431025999998,67.84,14.25,1696,1325,977,19,124,34,17,38,1,1,3,0.010023584905660377,372,0.0943396226415094
0,66.46153846153847,83.88709677419354,4950,49,8,4950,4950,69,17839.718927246377,87.89855072463769,4.8088235294117645,6065,4950,2598,61,347,147,49,98,1,1,8,0.00807914262159934,368,0.1953535353535354
0,85.02631578947368,93.37837837837836,13905,28,15,13905,13905,199,17420.40772216081,85.68341708542714,1.3333333333333333,17051,13905,4877,150,1242,409,28,233,1,1,15,0.0016421324262506595,368,0.3318950017979144
0,65.28571428571429,75.97674418604652,3017,5,4,3017,3017,39,19286.959485641022,95.48717948717949,8.947368421052632,3724,3017,1801,33,287,97,5,50,1,0,4,0.0013426423200859293,360,0.1481604242625124
0,79.31818181818181,77.7216494845361,7551,27,10,7551,7551,112,16942.10774178571,82.89285714285714,2.774774774774775,9284,7551,3461,86,691,246,27,138,1,1,10,0.0029082292115467467,360,0.24116011124354386
0,63.911764705882355,80.88181818181819,9043,8,16,9043,9043,138,16151.195228333336,80.21739130434783,2.065693430656934,11070,9043,3840,98,797,262,8,165,1,0,16,0.0007226738934056008,359,0.2714807033064248
0,58.88888888888889,89.2142857142857,3552,4,3,3552,3552,43,20597.318558604657,99.46511627906976,7.476190476190476,4277,3552,2071,30,261,98,4,56,1,0,3,0.0009352349777881693,346,0.16159909909909909
0,98.06666666666666,69.75,5509,10,1,5509,5509,85,16121.314614705889,79.67058823529412,3.726190476190476,6772,5509,2758,67,469,184,10,101,1,1,1,0.0014766686355581807,371,0.22254492648393545
0,0.0,24.0,20,0,0,20,20,1,5536.93134,24.0,0.0,24,20,20,0,2,1,0,0,0,0,0,0.0,230,0.0
0,64.7,73.27777777777777,4823,11,4,4823,4823,75,16119.827603466665,78.97333333333333,4.297297297297297,5923,4823,2535,51,451,144,11,76,1,1,4,0.001857166976194496,363,0.19344806137258966
0,50.5,65.3,688,3,1,688,688,11,15468.111460000002,77.72727272727273,30.2,855,688,562,6,57,23,3,15,1,1,1,0.003508771929824561,335,0.07122093023255817
0,73.33333333333333,74.5625,2498,7,2,2498,2498,37,17006.66574,82.32432432432431,8.972222222222221,3046,2498,1560,31,205,82,7,31,1,1,2,0.0022980958634274463,360,0.12770216172938353
0,60.91666666666666,81.16379310344827,8860,20,6,8860,8860,147,14996.478264421768,73.99319727891157,1.9315068493150684,10877,8860,3722,86,807,290,20,154,1,1,6,0.001838742300266617,358,0.2731376975169301
0,84.22222222222223,95.0,5759,45,12,5759,5759,85,16822.161069411766,83.7764705882353,1.1428571428571428,7121,5759,2851,56,490,194,45,95,1,1,12,0.006319337171745541,136,0.21826706025351628
0,71.5,73.8,3229,36,2,3229,3229,49,16574.51739040816,81.14285714285714,6.875,3976,3229,1932,33,268,98,36,31,1,1,2,0.009054325955734409,357,0.15639516878290494
0,77.42857142857143,83.9342105263158,6069,13,7,6069,6069,89,16902.128991460668,83.85393258426966,3.5,7463,6069,2967,61,544,203,13,125,1,1,7,0.001741926839072759,375,0.22277146152578675
0,87.0,77.85714285714286,1086,21,1,1086,1086,13,20720.27458384616,103.92307692307692,13.75,1351,1086,819,12,100,20,21,23,1,1,1,0.015544041450777204,209,0.08563535911602205
0,43.66666666666666,60.354838709677416,1746,22,0,1746,1746,32,13530.4487234375,66.65625,10.225806451612904,2133,1746,1205,18,112,52,22,27,1,1,0,0.010314111579934363,342,0.10252004581901486
0,49.88235294117647,65.2,3836,4,5,3836,3836,72,13328.357518888892,66.1111111111111,4.492957746478873,4760,3836,2172,40,379,140,4,58,1,1,5,0.0008403361344537817,369,0.1725755995828988
0,107.14285714285714,79.8125,3764,1,5,3764,3764,43,21844.57700046512,106.53488372093024,8.095238095238095,4581,3764,2134,34,335,134,1,58,1,1,5,0.00021829294913774285,363,0.177470775770457
0,66.5,52.35714285714285,683,15,2,683,683,14,12226.618113571429,61.85714285714285,9.153846153846152,866,683,558,3,68,13,15,12,1,1,2,0.017321016166281754,136,0.07027818448023426
0,55.0,79.51282051282051,5796,20,10,5796,5796,85,17023.247182470586,83.96470588235293,3.8333333333333335,7137,5796,2857,60,540,158,20,77,1,1,10,0.002802297884265097,362,0.20755693581780546
0,68.92307692307692,73.72340425531915,3555,10,6,3555,3555,49,18007.405338979588,89.0,6.729166666666668,4361,3555,2030,47,331,118,10,56,1,1,6,0.002293052052281587,354,0.16877637130801693
0,84.07142857142857,76.41025641025641,3428,8,6,3428,3428,45,18981.331590888898,92.37777777777778,7.386363636363638,4157,3428,2008,42,226,116,8,73,1,1,6,0.0019244647582391148,365,0.15169194865810964
0,106.28571428571428,54.17857142857143,1822,5,3,1822,1822,27,17197.341195555553,83.74074074074075,12.807692307692307,2261,1822,1228,15,173,59,5,33,1,1,3,0.0022114108801415304,364,0.11361141602634472
0,78.6,84.35135135135134,6403,26,9,6403,6403,85,18667.942112352943,91.92941176470586,3.7142857142857135,7814,6403,3024,74,471,201,26,124,1,1,9,0.003327361146659841,361,0.2320787131032329
0,65.52941176470588,71.34722222222223,5082,22,6,5082,5082,83,15393.752657108438,75.31325301204821,3.5853658536585367,6251,5082,2620,46,448,145,22,108,1,1,6,0.0035194368900975845,343,0.20641479732388826
0,69.3888888888889,70.83333333333333,4514,9,5,4514,4514,72,15506.599340972229,76.375,4.661971830985915,5499,4514,2386,45,433,121,9,60,1,1,5,0.0016366612111292965,370,0.19539211342490026
0,61.36363636363637,68.140625,4161,4,2,4161,4161,71,14471.234733802816,70.92957746478874,4.357142857142857,5036,4161,2272,38,354,125,4,65,1,1,2,0.0007942811755361397,364,0.18264840182648398
0,60.111111111111114,79.375,1954,21,3,1954,1954,30,16512.86734133333,81.53333333333333,4.0344827586206895,2446,1954,1312,28,178,61,21,26,1,1,3,0.008585445625511038,144,0.112589559877175
0,96.6,82.02083333333333,13109,31,15,13109,13109,212,15370.177598207549,76.21698113207547,1.2180094786729858,16158,13109,4846,132,1200,402,31,243,1,1,15,0.0019185542765193715,371,0.3197040201388359
0,69.35714285714286,71.475,5468,16,5,5468,5468,85,15981.26776670588,78.69411764705882,3.773809523809524,6689,5468,2737,41,514,184,16,96,1,1,5,0.0023919868440723576,362,0.21525237746891
0,54.5,25.83333333333333,276,5,0,276,276,10,6771.474831999999,37.3,10.777777777777779,373,276,249,8,28,12,5,8,1,1,0,0.013404825737265416,127,0.01811594202898548
0,82.52941176470588,76.42622950819674,4996,28,4,4996,4996,69,18032.873313913038,87.89855072463769,4.632352941176472,6065,4996,2595,38,351,164,28,97,1,1,4,0.004616652926628195,367,0.19315452361889507
1,107.03448275862068,93.90434782608696,11293,17,17,11293,11293,169,16721.528689171602,82.26627218934911,0.7440476190476191,13903,11293,4434,129,1051,341,17,204,1,1,17,0.0012227576781989498,216,0.29788364473567697
1,81.0,79.23913043478261,4027,1,7,4027,4027,58,17330.20063724138,83.79310344827586,2.543859649122807,4860,4027,2222,50,268,109,1,66,1,0,7,0.000205761316872428,176,0.16910851750682887
1,98.57142857142857,90.6086956521739,4531,43,10,4531,4531,59,19077.652794576275,94.03389830508476,1.5517241379310345,5548,4531,2392,51,305,137,43,102,1,1,10,0.007750540735400144,127,0.19333480467887887
1,25.75,45.25,347,12,0,347,347,10,8611.192113,46.5,8.333333333333334,465,347,308,3,33,15,12,12,1,1,0,0.025806451612903226,92,0.03458213256484155
1,13.5,56.0,461,1,0,461,461,11,10475.626867272726,53.36363636363637,12.1,587,461,383,6,38,16,1,10,1,1,0,0.0017035775127768314,145,0.04772234273318876
1,82.0,79.0,385,11,0,385,385,8,12106.58063125,59.625,0.2857142857142857,477,385,346,3,24,9,11,7,1,1,0,0.023060796645702302,8,0.02857142857142858
1,56.75,79.22105263157894,7191,16,8,7191,7191,131,13725.359471068701,67.84732824427479,1.2,8888,7191,3330,79,662,238,16,134,1,1,8,0.0018001800180018,220,0.24419413155333056
1,81.3,57.72413793103448,1990,37,3,1990,1990,40,12422.227895749998,62.175,4.17948717948718,2487,1990,1329,22,150,63,37,33,1,1,3,0.014877362283876157,187,0.11809045226130654
1,107.85714285714286,64.0952380952381,1696,7,5,1696,1696,25,16796.901419600006,84.04,4.0,2101,1696,1177,20,140,56,7,38,1,1,5,0.0033317467872441696,113,0.10023584905660377
1,97.95,75.39024390243901,6626,20,10,6626,6626,94,17462.337866276597,86.60638297872342,3.4301075268817205,8141,6626,3088,49,565,225,20,117,1,1,10,0.002456700651025673,365,0.2343797162692424
1,85.44444444444444,90.58333333333331,3372,2,3,3372,3372,44,18975.45051318182,91.5909090909091,2.488372093023256,4030,3372,1971,38,239,100,2,50,1,0,3,0.0004962779156327543,137,0.15599051008303674
1,53.375,92.27848101265823,6616,35,11,6616,6616,109,15047.31623954129,74.71559633027523,1.2962962962962965,8144,6616,3082,56,624,209,35,92,1,1,11,0.004297642436149314,194,0.2383615477629988
1,87.875,72.875,2478,0,4,2478,2478,37,16893.169579459463,82.02702702702703,4.25,3035,2478,1545,28,223,72,0,38,1,0,4,0.0,181,0.13680387409200967
1,93.92,120.36559139784944,11288,18,8,11288,11288,120,23484.58559291668,112.85,1.0084033613445378,13542,11288,4347,93,750,311,18,197,1,1,8,0.001329198050509526,187,0.3034195605953225
1,86.63636363636364,147.47887323943658,10115,52,9,10115,10115,155,16188.82685548387,79.85161290322581,0.21428571428571427,12377,10115,4140,103,743,307,52,196,1,1,9,0.0042013411973822416,110,0.28937221947602565
1,125.75,63.35,3294,37,5,3294,3294,47,17663.88040148936,86.02127659574468,4.608695652173913,4043,3294,1928,37,233,103,37,58,1,1,5,0.009151620084095969,235,0.1697024893746205
1,77.5,48.25,448,3,0,448,448,9,12197.721455555557,60.111111111111114,2.375,541,448,390,4,27,14,3,5,1,1,0,0.005545286506469501,27,0.049107142857142905
1,50.0,50.33333333333334,366,1,0,366,366,8,11373.321292499999,56.5,5.285714285714286,452,366,322,5,29,19,1,2,1,0,0,0.0022123893805309734,51,0.03825136612021862
1,84.0,68.41935483870968,1917,20,6,1917,1917,28,16815.56976214286,84.75,10.407407407407408,2373,1917,1312,22,132,56,20,42,1,1,6,0.008428150021070375,296,0.10432968179447057
1,62.77272727272727,76.82857142857142,5498,5,9,5498,5498,88,15542.254414545449,76.80681818181819,2.67816091954023,6759,5498,2775,59,505,182,5,83,1,0,9,0.0007397544015386891,276,0.21225900327391775
1,24.0,54.2,204,17,1,204,204,8,6150.71169,36.875,4.714285714285714,295,204,180,2,18,8,17,6,0,1,1,0.0576271186440678,46,0.03431372549019607
1,34.0,54.63636363636363,524,38,1,524,524,15,8501.063232666667,46.86666666666667,2.571428571428572,703,524,457,5,47,11,38,15,1,1,1,0.054054054054054064,46,0.02099236641221369
1,112.0,88.83333333333331,1024,18,2,1024,1024,14,18280.167422857143,92.14285714285714,7.615384615384616,1290,1024,789,15,89,30,18,23,1,1,2,0.013953488372093023,122,0.05859375
1,63.33333333333334,59.58333333333334,1036,7,2,1036,1036,19,13500.945069999998,67.63157894736842,17.11111111111111,1285,1036,780,9,95,40,7,19,1,1,2,0.005447470817120622,322,0.07722007722007718
1,83.0,80.52941176470588,1436,10,2,1436,1436,19,18568.448654736847,93.89473684210527,12.388888888888891,1784,1436,1024,17,151,41,10,21,1,1,2,0.005605381165919282,242,0.1044568245125348
1,74.94117647058823,55.4375,2524,13,1,2524,2524,43,14633.321568139541,70.88372093023256,3.095238095238096,3048,2524,1580,25,159,80,13,48,1,1,1,0.00426509186351706,155,0.1216323296354992
1,98.5,75.97777777777776,3477,27,1,3477,3477,48,17930.973960833333,87.64583333333331,4.723404255319148,4207,3477,1981,27,223,118,27,67,1,1,1,0.0064178749702876155,263,0.16796088582111013
1,66.83333333333333,86.7142857142857,5892,14,3,5892,5892,91,16152.06587769231,79.92307692307692,2.2111111111111112,7273,5892,2925,57,541,169,14,128,1,1,3,0.0019249278152069296,248,0.22301425661914465
1,72.2,93.76,4401,36,4,4401,4401,53,20648.390040943395,102.07547169811322,3.25,5410,4401,2376,40,328,145,36,84,1,1,4,0.0066543438077634005,195,0.18586684844353552
1,0.0,65.16666666666667,317,7,0,317,317,6,12992.263401666665,65.16666666666667,6.8,391,317,279,3,23,8,7,8,1,1,0,0.017902813299232736,45,0.03785488958990535
1,60.6875,94.6304347826087,4405,11,7,4405,4405,58,18699.761198448283,91.79310344827586,1.8947368421052633,5324,4405,2381,33,366,134,11,72,1,1,7,0.002066115702479339,145,0.190011350737798
1,85.38461538461539,99.57377049180329,5875,29,5,5875,5875,76,19118.62514421053,94.52631578947368,1.6933333333333334,7184,5875,2926,59,498,163,29,89,1,1,5,0.004036748329621381,168,0.2153191489361702
1,93.07142857142857,79.95454545454545,6460,50,3,6460,6460,82,19489.971158048786,96.1341463414634,3.814814814814815,7883,6460,3080,74,467,203,50,126,1,1,3,0.0063427629075225155,362,0.23297213622291024
1,24.5,89.22222222222223,709,0,0,709,709,9,19142.13787333334,94.66666666666669,17.75,852,709,565,7,60,18,0,8,1,1,0,0.0,153,0.06770098730606489
1,62.64285714285714,94.48837209302326,4081,35,5,4081,4081,59,17489.457898305078,83.72881355932203,0.9482758620689656,4940,4081,2266,44,278,125,35,73,1,1,5,0.00708502024291498,90,0.18353344768439106
1,57.6,76.675,2911,39,2,2911,2911,49,14511.267487551024,74.34693877551021,4.166666666666667,3643,2911,1794,39,260,90,39,76,1,1,2,0.010705462530881142,234,0.13844039848849188
1,83.66666666666667,140.83333333333334,4996,16,2,4996,4996,57,21731.105025438595,106.56140350877192,0.6607142857142857,6074,4996,2525,41,428,141,16,76,1,1,2,0.002634178465591044,63,0.205964771817454
1,83.0,74.75,3549,10,6,3549,3549,49,17838.863351224485,88.12244897959185,3.208333333333333,4318,3549,2038,23,272,120,10,60,1,1,6,0.0023158869847151463,183,0.16962524654832345
1,119.66666666666669,88.875,3539,17,4,3539,3539,43,20500.547068139535,99.53488372093024,2.119047619047619,4280,3539,2061,38,243,112,17,73,1,1,4,0.00397196261682243,112,0.16445323537722525
1,93.71428571428572,115.1875,3596,19,4,3596,3596,47,18925.840775957447,92.38297872340424,0.8260869565217391,4342,3596,2023,40,243,98,19,74,1,1,4,0.004375863657300783,60,0.16963292547274744
1,0.0,52.0,117,1,0,117,117,2,14348.43391,78.0,6.0,156,117,111,1,16,2,1,2,1,1,0,0.00641025641025641,32,0.008547008547008517
1,73.8,48.925925925925924,1367,20,1,1367,1367,30,11544.213134666665,56.33333333333334,3.689655172413793,1690,1367,947,17,95,32,20,31,1,1,1,0.01183431952662722,122,0.09802487198244324
1,31.0,74.64406779661017,4019,11,5,4019,4019,66,15073.574960000002,73.3030303030303,4.907692307692308,4838,4019,2230,29,256,119,11,82,1,1,5,0.002273666804464655,367,0.18263249564568296
1,112.5,52.5,279,1,0,279,279,3,21806.99564,110.0,2.0,330,279,254,3,17,3,1,2,1,0,0,0.0030303030303030303,15,0.021505376344086
1,171.0,52.25,643,4,1,643,643,14,11694.31854428571,57.0,5.230769230769232,798,643,530,3,71,17,4,13,1,1,1,0.005012531328320803,76,0.05909797822706064
1,102.0,93.71428571428572,3338,20,5,3338,3338,38,22033.7234418421,106.26315789473685,8.783783783783784,4038,3338,1950,33,220,93,20,64,1,1,5,0.0049529470034670635,364,0.15817855002995804
1,57.28571428571429,86.95588235294117,5421,26,12,5421,5421,69,19737.05328681159,97.31884057971014,4.529411764705882,6715,5421,2747,48,500,163,26,93,1,1,12,0.0038719285182427397,345,0.20973990038738244
1,114.66666666666669,72.59375,2461,41,5,2461,2461,33,18504.11243606061,91.24242424242424,3.6875,3011,2461,1559,29,157,76,41,41,1,1,5,0.013616738625041515,141,0.12515237708248686
1,59.526315789473685,86.41836734693878,7785,24,13,7785,7785,116,16770.47665155173,82.75862068965517,1.2956521739130435,9600,7785,3522,71,733,232,24,138,1,1,13,0.0025,203,0.24174694926140014
1,104.0909090909091,80.33333333333333,3477,21,4,3477,3477,49,17681.780138571434,87.3061224489796,4.5625,4278,3477,2003,35,316,89,21,66,1,1,4,0.004908835904628331,256,0.1610583836640782
1,69.42857142857143,114.96153846153848,2874,1,4,2874,2874,40,17988.262612750004,86.875,0.6153846153846154,3475,2874,1769,28,220,82,1,42,1,0,4,0.00028776978417266187,43,0.1527487821851079
1,26.66666666666667,80.6,1049,2,0,1049,1049,16,16327.823336250005,80.5625,1.4666666666666666,1289,1049,808,5,111,34,2,10,1,0,0,0.0015515903801396431,40,0.0838894184938036
1,99.13793103448276,75.7840909090909,7726,50,12,7726,7726,116,16385.111926465514,82.27586206896551,1.7130434782608697,9544,7726,3430,76,676,238,50,137,1,1,12,0.005238893545683152,265,0.2605487962723272
1,81.33333333333333,84.29268292682926,3397,18,0,3397,3397,48,17527.36927208334,87.25,3.3829787234042548,4188,3397,1950,45,293,128,18,52,1,1,0,0.004297994269340974,183,0.16455696202531644
1,83.94117647058823,72.50666666666666,5551,43,9,5551,5551,85,16196.653993764707,80.76470588235293,3.6190476190476186,6865,5551,2826,50,493,168,43,113,1,1,9,0.0062636562272396215,354,0.21275445865609802
1,100.23529411764706,74.38095238095238,5229,10,6,5229,5229,75,17337.94002293334,85.2,3.472972972972973,6390,5229,2670,49,454,172,10,84,1,1,6,0.001564945226917058,301,0.21227768215720025
1,88.85714285714286,70.0,1639,23,0,1639,1639,28,14690.684588214288,72.21428571428571,3.185185185185185,2022,1639,1107,9,143,39,23,32,1,1,0,0.011374876360039565,101,0.1067724222086638
1,105.61904761904762,111.58974358974359,9014,17,10,9014,9014,108,20808.130497499995,101.12962962962965,0.8878504672897196,10922,9014,3798,105,629,277,17,159,1,1,10,0.0015564914850759936,149,0.2673618815176392
1,115.85714285714286,98.75438596491229,5322,26,5,5322,5322,65,20375.55948461538,99.07692307692308,1.3125,6440,5322,2702,53,381,147,26,80,1,1,5,0.0040372670807453425,125,0.21101089815858695
1,78.17857142857143,81.34710743801652,9721,28,12,9721,9721,180,13394.419702111109,66.84444444444446,0.8379888268156425,12032,9721,4020,88,884,291,28,197,1,1,12,0.002327127659574468,241,0.2826869663614855
1,0.0,76.2,311,0,0,311,311,4,18856.63740749999,95.25,26.66666666666667,381,311,279,4,32,10,0,3,1,0,0,0.0,99,0.035369774919614135
1,59.0,24.285714285714285,171,4,3,171,171,8,5289.68826625,28.625,3.4285714285714284,229,171,160,2,11,6,4,5,1,1,3,0.017467248908296942,38,0.017543859649122858
1,126.8125,192.4705882352941,16679,23,24,16679,16679,239,17387.13151326361,85.43096234309624,0.07142857142857142,20418,16679,5523,165,1514,504,23,282,1,1,24,0.001126457047703007,126,0.35505725762935425
1,60.0,37.352941176470594,721,16,2,721,721,20,9010.755251,46.75,4.894736842105263,935,721,587,9,65,22,16,7,1,1,2,0.017112299465240642,108,0.06241331484049927
1,353.0,50.904761904761905,1129,23,1,1129,1129,21,13313.524312380945,67.71428571428571,3.0,1422,1129,845,14,95,29,23,24,1,1,1,0.01617440225035162,80,0.09300265721877764
1,89.5,31.714285714285715,458,16,0,458,458,11,10321.115078181818,52.72727272727273,9.1,580,458,392,7,38,14,16,10,1,1,0,0.027586206896551724,102,0.045851528384279534
1,60.2,119.25,1024,8,2,1024,1024,11,23323.42435999999,114.0909090909091,3.5,1255,1024,794,15,86,33,8,15,1,1,2,0.006374501992031873,44,0.0693359375
1,56.55,94.29824561403507,5246,32,6,5246,5246,80,16307.218269375002,81.325,1.7088607594936709,6506,5246,2689,44,478,157,32,110,1,1,6,0.0049185367353212425,180,0.21025543271063665
1,113.72222222222223,96.03225806451613,9082,6,16,9082,9082,115,19612.3152232174,95.4608695652174,1.3157894736842106,10978,9082,3844,87,608,275,6,159,1,1,16,0.0005465476407360175,211,0.2678925346839903
1,91.11764705882355,68.39024390243902,5843,10,10,5843,5843,91,16004.417732747246,78.64835164835166,2.3777777777777778,7157,5843,2875,56,537,196,10,98,1,1,10,0.001397233477714126,270,0.21786753380112955
1,6.0,78.0,253,7,0,253,253,3,20166.405293333333,106.0,4.0,318,253,233,2,22,5,7,5,1,1,0,0.0220125786163522,16,0.011857707509881464
1,81.58823529411767,93.1304347826087,6342,37,9,6342,6342,97,16186.26300010309,80.54639175257732,1.4166666666666667,7813,6342,3071,60,594,183,37,125,1,1,9,0.004735696915397414,193,0.2292652160201829
1,58.16666666666666,81.03571428571429,2131,22,2,2131,2131,36,14837.096066666667,72.72222222222223,1.9714285714285715,2618,2131,1392,23,173,68,22,38,1,1,2,0.008403361344537815,92,0.12153918348193338
1,0.0,93.2,382,2,1,382,382,3,31876.33084666665,155.33333333333334,14.5,466,382,345,9,33,8,2,9,0,1,1,0.004291845493562232,35,0.018324607329842982
1,63.714285714285715,92.40677966101696,4874,27,10,4874,4874,63,19089.2762263492,93.61904761904762,2.064516129032258,5898,4874,2557,57,315,134,27,91,1,1,10,0.004577822990844354,167,0.20004103405826834
1,101.0,44.75,210,4,0,210,210,6,8719.574891666667,46.66666666666666,2.6,280,210,192,5,24,12,4,0,1,1,0,0.014285714285714284,17,0.02857142857142858
1,107.45454545454544,106.36363636363636,2865,13,4,2865,2865,35,20143.22660228572,100.62857142857143,1.0588235294117647,3522,2865,1756,38,231,92,13,56,1,1,4,0.003691084611016468,59,0.13472949389179756
1,91.2,58.5,1222,10,1,1222,1222,18,17037.507907222218,83.83333333333333,19.529411764705888,1509,1222,902,10,107,34,10,31,1,1,1,0.006626905235255136,350,0.0957446808510638
1,73.0,92.85714285714286,1437,3,0,1437,1437,17,20773.650216470585,102.23529411764706,6.1875,1738,1437,1042,17,105,49,3,29,1,0,0,0.001726121979286536,115,0.09951287404314546
1,66.5,88.8695652173913,5772,29,9,5772,5772,94,15163.684186063829,75.13829787234044,0.8924731182795699,7063,5772,2847,59,474,190,29,96,1,1,9,0.004105904006795979,129,0.21812196812196816
1,46.4,60.10714285714285,1547,15,4,1547,1547,28,13762.51069142857,68.39285714285714,12.222222222222221,1915,1547,1108,11,132,45,15,22,1,1,4,0.007832898172323759,345,0.09243697478991596
1,62.4,62.970588235294116,2250,2,6,2250,2250,46,12179.584993695657,60.10869565217392,0.9555555555555556,2765,2250,1449,30,170,72,2,32,1,0,6,0.0007233273056057866,66,0.12444444444444447
1,99.8125,94.62903225806451,6133,33,11,6133,6133,73,20897.37573698629,102.24657534246576,1.930555555555556,7464,6133,2978,56,461,180,33,84,1,1,11,0.0044212218649517685,184,0.2149029838578184
1,99.1,86.66666666666669,5683,4,5,5683,5683,83,17156.333288192767,83.39759036144578,1.1097560975609757,6922,5683,2850,49,490,188,4,107,1,0,5,0.0005778676683039584,132,0.1930318493753299
1,70.0,120.44444444444444,1084,2,1,1084,1084,7,38881.81060857144,184.85714285714286,6.0,1294,1084,824,16,68,30,2,9,1,0,1,0.0015455950540958269,48,0.07656826568265684
1,77.36842105263158,100.49645390070921,13955,15,22,13955,13955,206,16914.328545970875,83.05825242718447,0.8487804878048779,17110,13955,4922,147,1234,432,15,227,1,1,22,0.0008766803039158388,267,0.3311357936223576
1,5.0,39.5,123,4,0,123,123,5,6477.948674000001,32.6,11.25,163,123,115,1,10,2,4,2,1,1,0,0.024539877300613498,56,0.024390243902439046
1,71.45454545454545,73.0,4570,14,3,4570,4570,73,15511.087836027406,76.76712328767123,3.0972222222222223,5604,4570,2478,34,410,144,14,69,1,1,3,0.002498215560314061,262,0.1864332603938731
1,101.66666666666669,67.73913043478261,1720,8,5,1720,1720,26,16734.51116730769,83.38461538461539,3.96,2168,1720,1198,24,164,58,8,41,1,1,5,0.003690036900369004,119,0.11569767441860468
1,83.26923076923076,112.81052631578949,10507,47,19,10507,10507,149,17430.005378926166,86.45637583892618,0.527027027027027,12882,10507,4293,112,760,342,47,223,1,1,19,0.0036485017854370437,154,0.2831445702864757
1,61.214285714285715,86.92307692307692,3462,8,3,3462,3462,43,20086.419078604657,98.76744186046513,3.238095238095238,4247,3462,1993,27,341,114,8,58,1,1,3,0.0018836825994819875,167,0.16117850953206234
1,84.14285714285714,62.57894736842106,2359,19,6,2359,2359,44,13255.702001136367,67.43181818181819,5.837209302325581,2967,2359,1552,22,229,69,19,55,1,1,6,0.006403774856757668,284,0.12717253073336154
1,45.952380952380956,88.77192982456141,4915,10,3,4915,4915,84,14528.058622976188,71.72619047619048,1.144578313253012,6025,4915,2599,45,479,160,10,84,1,0,3,0.0016597510373443985,149,0.19552390640895226
1,71.8,63.875,1534,29,2,1534,1534,25,15195.053843200005,75.68,12.25,1892,1534,1061,11,118,41,29,31,1,1,2,0.0153276955602537,315,0.09843546284224247
1,100.16,104.0,8739,28,10,8739,8739,114,19057.191421315787,94.94736842105264,1.15929203539823,10824,8739,3801,96,825,282,28,178,1,1,10,0.0025868440502586844,188,0.2633024373498112
1,69.66666666666667,42.4,341,0,0,341,341,6,13764.480356666665,70.16666666666667,10.8,421,341,304,6,34,8,0,8,1,0,0,0.0,63,0.029325513196480912
1,77.0,91.21428571428572,1291,1,1,1291,1291,13,24188.820294615387,121.92307692307692,5.833333333333332,1585,1291,932,9,112,53,1,28,1,1,1,0.0006309148264984228,81,0.06893880712625866
1,150.0,68.77777777777777,739,3,1,739,739,10,18344.377924,91.9,5.222222222222221,919,739,617,5,62,26,3,19,1,0,1,0.003264417845484222,55,0.06089309878213801
1,27.375,75.05714285714286,2322,2,2,2322,2322,37,15471.791157837837,76.91891891891892,4.75,2846,2322,1486,24,197,64,2,44,1,1,2,0.0007027406886858749,199,0.1287683031869078
